t0,b0,t1,b1,sec
39165,/,0.825,/,39462
39462,/,0.811,/,39754
39754,/,0.792,/,40039
40039,/,0.731,N,40302
40302,N,0.847,f,40607
40607,f,0.842,f,40910
40910,f,0.833,/,41210
41210,/,0.836,/,41511
41511,/,0.808,/,41802
41802,/,0.928,/,42136
42136,/,0.656,/,42372
42372,/,0.775,/,42651
42651,/,0.836,f,42952
42952,f,0.811,N,43244
43244,N,0.867,f,43556
43556,f,0.797,f,43843
43843,f,0.825,/,44140
44140,/,0.781,/,44421
44421,/,0.769,/,44698
44698,/,0.844,/,45002
45002,/,0.844,/,45306
45306,/,0.817,/,45600
45600,/,0.825,/,45897
45897,/,0.786,f,46180
46180,f,0.767,N,46456
46456,N,0.803,f,46745
46745,f,0.800,f,47033
47033,f,0.853,/,47340
47340,/,0.822,/,47636
47636,/,0.839,/,47938
47938,/,0.817,/,48232
48232,/,0.817,/,48526
48526,/,0.778,/,48806
48806,/,0.775,/,49085
49085,/,0.850,/,49391
49391,/,0.814,f,49684
49684,f,0.694,N,49934
49934,N,0.869,f,50247
50247,f,0.861,f,50557
50557,f,0.731,f,50820
50820,f,0.769,f,51097
51097,f,0.825,/,51394
51394,/,0.842,/,51697
51697,/,0.825,/,51994
51994,/,0.836,/,52295
52295,/,0.811,/,52587
52587,/,0.800,/,52875
52875,/,0.775,/,53154
53154,/,0.783,/,53436
53436,/,0.842,/,53739
53739,/,0.822,/,54035
54035,/,0.722,N,54295
54295,N,0.803,N,54584
54584,N,0.819,N,54879
54879,N,0.817,f,55173
55173,f,0.808,f,55464
55464,f,0.867,f,55776
55776,f,0.761,f,56050
56050,f,0.828,/,56348
56348,/,0.822,/,56644
56644,/,0.817,/,56938
56938,/,0.800,/,57226
57226,/,0.772,/,57504
57504,/,0.797,/,57791
57791,/,0.842,/,58094
58094,/,0.825,/,58391
58391,/,0.772,N,58669
58669,N,0.783,N,58951
58951,N,0.872,f,59265
59265,f,0.753,f,59536
59536,f,0.778,/,59816
59816,/,0.850,/,60122
60122,/,0.831,/,60421
60421,/,0.808,/,60712
60712,/,0.831,/,61011
61011,/,0.822,/,61307
61307,/,0.783,/,61589
61589,/,0.739,f,61855
61855,f,0.753,N,62126
62126,N,0.922,f,62458
62458,f,0.775,f,62737
62737,f,0.842,/,63040
63040,/,0.814,/,63333
63333,/,0.806,/,63623
63623,/,0.783,/,63905
63905,/,0.786,/,64188
64188,/,0.831,/,64487
64487,/,0.828,/,64785
64785,/,0.756,N,65057
65057,N,0.772,N,65335
65335,N,0.881,f,65652
65652,f,0.828,f,65950
65950,f,0.708,f,66205
66205,f,0.842,/,66508
66508,/,0.833,/,66808
66808,/,0.808,/,67099
67099,/,0.831,/,67398
67398,/,0.825,/,67695
67695,/,0.789,/,67979
67979,/,0.781,/,68260
68260,/,0.811,/,68552
68552,/,0.822,/,68848
68848,/,0.786,/,69131
69131,/,0.886,/,69450
69450,/,0.706,N,69704
69704,N,0.806,N,69994
69994,N,0.792,f,70279
70279,f,0.786,f,70562
70562,f,0.847,f,70867
70867,f,0.842,f,71170
71170,f,0.839,f,71472
71472,f,0.828,f,71770
71770,f,0.842,f,72073
72073,f,0.797,f,72360
72360,f,0.764,f,72635
72635,f,0.831,f,72934
72934,f,0.825,f,73231
73231,f,0.822,f,73527
73527,f,0.842,f,73830
73830,f,0.806,f,74120
74120,f,0.803,f,74409
74409,f,0.753,f,74680
74680,f,0.781,Q,74961
74961,Q,0.828,Q,75259
75259,Q,0.814,f,75552
75552,f,0.825,f,75849
75849,f,0.825,f,76146
76146,f,0.783,N,76428
76428,N,0.756,N,76700
76700,N,0.744,N,76968
76968,N,0.803,N,77257
77257,N,0.808,N,77548
77548,N,0.806,N,77838
77838,N,0.819,N,78133
78133,N,0.811,N,78425
78425,N,0.783,N,78707
78707,N,0.767,N,78983
78983,N,0.769,N,79260
79260,N,0.817,N,79554
79554,N,0.808,N,79845
79845,N,0.808,N,80136
80136,N,0.817,N,80430
80430,N,0.808,N,80721
80721,N,0.772,N,80999
80999,N,0.744,N,81267
81267,N,0.794,N,81553
81553,N,0.811,N,81845
81845,N,0.803,N,82134
82134,N,0.525,V,82323
82323,V,0.875,/,82638
82638,/,0.817,/,82932
82932,/,0.769,/,83209
83209,/,0.775,/,83488
83488,/,0.831,/,83787
83787,/,0.817,/,84081
84081,/,0.822,/,84377
84377,/,0.833,/,84677
84677,/,0.831,/,84976
84976,/,0.789,/,85260
85260,/,0.767,/,85536
85536,/,0.817,/,85830
85830,/,0.825,/,86127
86127,/,0.822,/,86423
86423,/,0.828,/,86721
86721,/,0.831,f,87020
87020,f,0.806,f,87310
87310,f,0.769,f,87587
87587,f,0.797,f,87874
87874,f,0.825,f,88171
88171,f,0.889,f,88491
88491,f,0.839,f,88793
88793,f,0.811,f,89085
89085,f,0.819,f,89380
89380,f,0.764,f,89655
89655,f,0.756,f,89927
89927,f,0.822,f,90223
90223,f,0.817,f,90517
90517,f,0.806,f,90807
90807,f,0.833,f,91107
91107,f,0.836,f,91408
91408,f,0.792,f,91693
91693,f,0.767,f,91969
91969,f,0.828,f,92267
92267,f,0.667,N,92507
92507,N,0.861,f,92817
92817,f,0.836,f,93118
93118,f,0.828,/,93416
93416,/,0.822,/,93712
93712,/,0.783,/,93994
93994,/,0.767,/,94270
94270,/,0.825,/,94567
94567,/,0.817,/,94861
94861,/,0.833,/,95161
95161,/,0.836,/,95462
95462,/,0.839,/,95764
95764,/,0.789,/,96048
96048,/,0.769,/,96325
96325,/,0.822,/,96621
96621,/,0.811,/,96913
96913,/,0.808,/,97204
97204,/,0.836,/,97505
97505,/,0.833,/,97805
97805,/,0.800,/,98093
98093,/,0.769,/,98370
98370,/,0.808,/,98661
98661,/,0.833,/,98961
98961,/,0.797,/,99248
99248,/,0.847,/,99553
99553,/,0.833,/,99853
99853,/,0.731,N,100116
100116,N,0.647,N,100349
100349,N,0.764,N,100624
100624,N,0.772,N,100902
100902,N,0.792,N,101187
101187,N,0.808,N,101478
101478,N,0.797,N,101765
101765,N,0.825,N,102062
102062,N,0.794,N,102348
102348,N,0.744,N,102616
102616,N,0.769,N,102893
102893,N,0.786,N,103176
103176,N,0.797,N,103463
103463,N,0.800,N,103751
103751,N,0.806,N,104041
104041,N,0.828,N,104339
104339,N,0.758,N,104612
104612,N,0.747,N,104881
104881,N,0.808,N,105172
105172,N,0.769,N,105449
105449,N,0.811,N,105741
105741,N,0.828,N,106039
106039,N,0.806,N,106329
106329,N,0.822,f,106625
106625,f,0.758,f,106898
106898,f,0.769,N,107175
107175,N,0.828,f,107473
107473,f,0.808,f,107764
107764,f,0.814,N,108057
108057,N,0.847,f,108362
108362,f,0.842,f,108665
108665,f,0.772,f,108943
108943,f,0.778,f,109223
109223,f,0.814,f,109516
109516,f,0.814,f,109809
109809,f,0.825,f,110106
110106,f,0.811,f,110398
110398,f,0.844,f,110702
110702,f,0.819,f,110997
110997,f,0.756,Q,111269
111269,Q,0.825,Q,111566
111566,Q,0.806,Q,111856
111856,Q,0.817,Q,112150
112150,Q,0.850,f,112456
112456,f,0.833,f,112756
112756,f,0.808,f,113047
113047,f,0.778,Q,113327
113327,Q,0.792,Q,113612
113612,Q,0.822,Q,113908
113908,Q,0.800,Q,114196
114196,Q,0.858,Q,114505
114505,Q,0.864,Q,114816
114816,Q,0.847,Q,115121
115121,Q,0.789,Q,115405
115405,Q,0.703,Q,115658
115658,Q,0.825,f,115955
115955,f,0.808,/,116246
116246,/,0.892,/,116567
116567,/,0.758,/,116840
116840,/,0.844,/,117144
117144,/,0.803,/,117433
117433,/,0.769,/,117710
117710,/,0.803,/,117999
117999,/,0.811,/,118291
118291,/,0.808,/,118582
118582,/,0.878,/,118898
118898,/,0.797,/,119185
119185,/,0.839,/,119487
119487,/,0.767,/,119763
119763,/,0.789,/,120047
120047,/,0.817,/,120341
120341,/,0.794,/,120627
120627,/,0.828,/,120925
120925,/,0.842,/,121228
121228,/,0.839,/,121530
121530,/,0.794,/,121816
121816,/,0.767,/,122092
122092,/,0.819,/,122387
122387,/,0.803,/,122676
122676,/,0.803,/,122965
122965,/,0.831,/,123264
123264,/,0.853,/,123571
123571,/,0.817,/,123865
123865,/,0.778,/,124145
124145,/,0.806,/,124435
124435,/,0.797,/,124722
124722,/,0.806,/,125012
125012,/,0.842,/,125315
125315,/,0.833,/,125615
125615,/,0.842,/,125918
125918,/,0.781,/,126199
126199,/,0.781,/,126480
126480,/,0.814,/,126773
126773,/,0.797,/,127060
127060,/,0.817,/,127354
127354,/,0.842,/,127657
127657,/,0.856,/,127965
127965,/,0.794,f,128251
128251,f,0.769,f,128528
128528,f,0.861,f,128838
128838,f,0.744,f,129106
129106,f,0.758,N,129379
129379,N,0.797,N,129666
129666,N,0.789,N,129950
129950,N,0.794,N,130236
130236,N,0.739,N,130502
130502,N,0.744,N,130770
130770,N,0.794,N,131056
131056,N,0.761,N,131330
131330,N,0.781,N,131611
131611,N,0.806,N,131901
131901,N,0.833,N,132201
132201,N,0.794,N,132487
132487,N,0.761,N,132761
132761,N,0.794,N,133047
133047,N,0.797,N,133334
133334,N,0.803,f,133623
133623,f,0.819,N,133918
133918,N,0.833,N,134218
134218,N,0.856,f,134526
134526,f,0.781,f,134807
134807,f,0.778,f,135087
135087,f,0.831,f,135386
135386,f,0.808,f,135677
135677,f,0.831,f,135976
135976,f,0.856,f,136284
136284,f,0.839,f,136586
136586,f,0.817,f,136880
136880,f,0.775,f,137159
137159,f,0.831,f,137458
137458,f,0.800,f,137746
137746,f,0.808,f,138037
138037,f,0.747,f,138306
138306,f,0.847,f,138611
138611,f,0.828,f,138909
138909,f,0.778,f,139189
139189,f,0.800,f,139477
139477,f,0.806,f,139767
139767,f,0.794,f,140053
140053,f,0.836,f,140354
140354,f,0.839,f,140656
140656,f,0.844,f,140960
140960,f,0.858,f,141269
141269,f,0.769,f,141546
141546,f,0.797,f,141833
141833,f,0.778,f,142113
142113,f,0.792,f,142398
142398,f,0.825,f,142695
142695,f,0.853,f,143002
143002,f,0.803,f,143291
143291,f,0.753,f,143562
143562,f,0.817,f,143856
143856,f,0.797,f,144143
144143,f,0.806,f,144433
144433,f,0.833,f,144733
144733,f,0.872,f,145047
145047,f,0.833,f,145347
145347,f,0.800,f,145635
145635,f,0.839,f,145937
145937,f,0.722,f,146197
146197,f,0.797,f,146484
146484,f,0.833,f,146784
146784,f,0.839,/,147086
147086,/,0.850,/,147392
147392,/,0.792,/,147677
147677,/,0.783,/,147959
147959,/,0.808,/,148250
148250,/,0.786,/,148533
148533,/,0.814,/,148826
148826,/,0.842,/,149129
149129,/,0.856,/,149437
149437,/,0.803,/,149726
149726,/,0.775,/,150005
150005,/,0.822,/,150301
150301,/,0.789,/,150585
150585,/,0.789,/,150869
150869,/,0.825,/,151166
151166,/,0.861,/,151476
151476,/,0.731,N,151739
151739,N,0.708,N,151994
151994,N,0.811,f,152286
152286,f,0.806,f,152576
152576,f,0.794,f,152862
152862,f,0.817,f,153156
153156,f,0.833,f,153456
153456,f,0.858,f,153765
153765,f,0.825,f,154062
154062,f,0.794,f,154348
154348,f,0.822,f,154644
154644,f,0.808,f,154935
154935,f,0.739,f,155201
155201,f,0.831,f,155500
155500,f,0.869,f,155813
155813,f,0.833,/,156113
156113,/,0.775,/,156392
156392,/,0.819,/,156687
156687,/,0.789,/,156971
156971,/,0.775,/,157250
157250,/,0.822,/,157546
157546,/,0.844,/,157850
157850,/,0.839,/,158152
158152,/,0.797,/,158439
158439,/,0.725,N,158700
158700,N,0.794,N,158986
158986,N,0.811,f,159278
159278,f,0.858,f,159587
159587,f,0.878,f,159903
159903,f,0.792,f,160188
160188,f,0.806,f,160478
160478,f,0.783,/,160760
160760,/,0.811,/,161052
161052,/,0.786,/,161335
161335,/,0.786,/,161618
161618,/,0.831,/,161917
161917,/,0.858,/,162226
162226,/,0.836,/,162527
162527,/,0.783,/,162809
162809,/,0.811,/,163101
163101,/,0.803,/,163390
163390,/,0.781,/,163671
163671,/,0.719,f,163930
163930,f,0.814,N,164223
164223,N,0.875,f,164538
164538,f,0.811,f,164830
164830,f,0.794,f,165116
165116,f,0.825,f,165413
165413,f,0.803,f,165702
165702,f,0.750,f,165972
165972,f,0.831,f,166271
166271,f,0.861,f,166581
166581,f,0.833,/,166881
166881,/,0.775,/,167160
167160,/,0.819,/,167455
167455,/,0.792,/,167740
167740,/,0.778,/,168020
168020,/,0.819,/,168315
168315,/,0.850,/,168621
168621,/,0.839,/,168923
168923,/,0.800,/,169211
169211,/,0.800,/,169499
169499,/,0.794,/,169785
169785,/,0.781,/,170066
170066,/,0.819,/,170361
170361,/,0.742,N,170628
170628,N,0.786,N,170911
170911,N,0.844,f,171215
171215,f,0.789,f,171499
171499,f,0.811,f,171791
171791,f,0.778,f,172071
172071,f,0.789,f,172355
172355,f,0.825,f,172652
172652,f,0.861,f,172962
172962,f,0.839,f,173264
173264,f,0.825,f,173561
173561,f,0.817,f,173855
173855,f,0.806,f,174145
174145,f,0.700,f,174397
174397,f,0.817,/,174691
174691,/,0.844,/,174995
174995,/,0.853,/,175302
175302,/,0.806,/,175592
175592,/,0.800,/,175880
175880,/,0.800,/,176168
176168,/,0.775,/,176447
176447,/,0.808,/,176738
176738,/,0.833,/,177038
177038,/,0.858,/,177347
177347,/,0.817,/,177641
177641,/,0.789,/,177925
177925,/,0.722,N,178185
178185,N,0.769,N,178462
178462,N,0.775,f,178741
178741,f,0.836,f,179042
179042,f,0.875,f,179357
179357,f,0.861,f,179667
179667,f,0.800,f,179955
179955,f,0.842,f,180258
180258,f,0.733,f,180522
180522,f,0.769,f,180799
180799,f,0.811,/,181091
181091,/,0.833,/,181391
181391,/,0.847,/,181696
181696,/,0.892,/,182017
182017,/,0.725,/,182278
182278,/,0.797,/,182565
182565,/,0.775,/,182844
182844,/,0.797,/,183131
183131,/,0.831,/,183430
183430,/,0.861,/,183740
183740,/,0.739,N,184006
184006,N,0.761,N,184280
184280,N,0.850,f,184586
184586,f,0.797,f,184873
184873,f,0.794,f,185159
185159,f,0.814,f,185452
185452,f,0.883,f,185770
185770,f,0.769,f,186047
186047,f,0.814,f,186340
186340,f,0.817,/,186634
186634,/,0.794,/,186920
186920,/,0.775,/,187199
187199,/,0.806,/,187489
187489,/,0.828,/,187787
187787,/,0.853,/,188094
188094,/,0.819,/,188389
188389,/,0.800,/,188677
188677,/,0.811,/,188969
188969,/,0.769,/,189246
189246,/,0.786,/,189529
189529,/,0.808,f,189820
189820,f,0.714,N,190077
190077,N,0.864,f,190388
190388,f,0.844,f,190692
190692,f,0.839,f,190994
190994,f,0.803,f,191283
191283,f,0.789,f,191567
191567,f,0.733,f,191831
191831,f,0.836,f,192132
192132,f,0.856,/,192440
192440,/,0.817,/,192734
192734,/,0.808,/,193025
193025,/,0.811,/,193317
193317,/,0.764,/,193592
193592,/,0.797,/,193879
193879,/,0.828,/,194177
194177,/,0.861,/,194487
194487,/,0.825,/,194784
194784,/,0.733,N,195048
195048,N,0.825,N,195345
195345,N,0.822,f,195641
195641,f,0.803,f,195930
195930,f,0.756,f,196202
196202,f,0.853,f,196509
196509,f,0.839,/,196811
196811,/,0.811,/,197103
197103,/,0.825,/,197400
197400,/,0.792,/,197685
197685,/,0.769,/,197962
197962,/,0.803,/,198251
198251,/,0.828,/,198549
198549,/,0.853,/,198856
198856,/,0.828,/,199154
199154,/,0.725,N,199415
199415,N,0.819,f,199710
199710,f,0.806,f,200000
200000,f,0.817,f,200294
200294,f,0.844,f,200598
200598,f,0.789,f,200882
200882,f,0.828,f,201180
201180,f,0.808,/,201471
201471,/,0.833,/,201771
201771,/,0.781,/,202052
202052,/,0.758,/,202325
202325,/,0.800,/,202613
202613,/,0.847,/,202918
202918,/,0.844,/,203222
203222,/,0.814,/,203515
203515,/,0.831,/,203814
203814,/,0.733,N,204078
204078,N,0.725,N,204339
204339,N,0.822,f,204635
204635,f,0.872,f,204949
204949,f,0.864,f,205260
205260,f,0.756,f,205532
205532,f,0.819,f,205827
205827,f,0.819,/,206122
206122,/,0.772,/,206400
206400,/,0.789,/,206684
206684,/,0.808,/,206975
206975,/,0.856,/,207283
207283,/,0.836,/,207584
207584,/,0.806,/,207874
207874,/,0.836,/,208175
208175,/,0.792,/,208460
208460,/,0.753,/,208731
208731,/,0.739,N,208997
208997,N,0.792,N,209282
209282,N,0.878,f,209598
209598,f,0.836,f,209899
209899,f,0.883,f,210217
210217,f,0.739,f,210483
210483,f,0.769,f,210760
210760,f,0.797,/,211047
211047,/,0.808,/,211338
211338,/,0.850,/,211644
211644,/,0.825,/,211941
211941,/,0.817,/,212235
212235,/,0.825,/,212532
212532,/,0.772,/,212810
212810,/,0.772,/,213088
213088,/,0.797,/,213375
213375,/,0.803,N,213664
213664,N,0.797,N,213951
213951,N,0.881,f,214268
214268,f,0.886,f,214587
214587,f,0.722,f,214847
214847,f,0.764,f,215122
215122,f,0.789,/,215406
215406,/,0.822,/,215702
215702,/,0.853,/,216009
216009,/,0.825,/,216306
216306,/,0.828,/,216604
216604,/,0.811,/,216896
216896,/,0.764,/,217171
217171,/,0.753,N,217442
217442,N,0.753,N,217713
217713,N,0.925,f,218046
218046,f,0.864,f,218357
218357,f,0.742,f,218624
218624,f,0.844,/,218928
218928,/,0.778,/,219208
219208,/,0.769,/,219485
219485,/,0.789,/,219769
219769,/,0.839,/,220071
220071,/,0.847,/,220376
220376,/,0.814,/,220669
220669,/,0.847,/,220974
220974,/,0.783,f,221256
221256,f,0.786,f,221539
221539,f,0.836,f,221840
221840,f,0.761,f,222114
222114,f,0.850,/,222420
222420,/,0.828,/,222718
222718,/,0.836,/,223019
223019,/,0.822,/,223315
223315,/,0.769,/,223592
223592,/,0.786,/,223875
223875,/,0.797,/,224162
224162,/,0.853,/,224469
224469,/,0.764,N,224744
224744,N,0.822,f,225040
225040,f,0.889,f,225360
225360,f,0.839,f,225662
225662,f,0.692,f,225911
225911,f,0.794,/,226197
226197,/,0.831,/,226496
226496,/,0.839,/,226798
226798,/,0.822,/,227094
227094,/,0.850,/,227400
227400,/,0.803,/,227689
227689,/,0.772,/,227967
227967,/,0.783,/,228249
228249,/,0.800,/,228537
228537,/,0.803,N,228826
228826,N,0.808,N,229117
229117,N,0.858,f,229426
229426,f,0.881,f,229743
229743,f,0.725,f,230004
230004,f,0.775,f,230283
230283,f,0.803,/,230572
230572,/,0.844,/,230876
230876,/,0.836,/,231177
231177,/,0.819,/,231472
231472,/,0.850,/,231778
231778,/,0.789,/,232062
232062,/,0.753,/,232333
232333,/,0.783,/,232615
232615,/,0.825,/,232912
232912,/,0.792,N,233197
233197,N,0.794,N,233483
233483,N,0.892,f,233804
233804,f,0.861,f,234114
234114,f,0.714,f,234371
234371,f,0.789,/,234655
234655,/,0.800,/,234943
234943,/,0.833,/,235243
235243,/,0.831,/,235542
235542,/,0.839,/,235844
235844,/,0.822,/,236140
236140,/,0.781,/,236421
236421,/,0.786,/,236704
236704,/,0.786,/,236987
236987,/,0.811,f,237279
237279,f,0.847,f,237584
237584,f,0.867,f,237896
237896,f,0.822,f,238192
238192,f,0.800,/,238480
238480,/,0.756,/,238752
238752,/,0.786,/,239035
239035,/,0.825,/,239332
239332,/,0.828,/,239630
239630,/,0.819,/,239925
239925,/,0.864,/,240236
240236,/,0.817,/,240530
240530,/,0.744,f,240798
240798,f,0.786,f,241081
241081,f,0.861,f,241391
241391,f,0.772,f,241669
241669,f,0.825,/,241966
241966,/,0.850,/,242272
242272,/,0.836,/,242573
242573,/,0.775,/,242852
242852,/,0.789,/,243136
243136,/,0.789,/,243420
243420,/,0.828,/,243718
243718,/,0.831,/,244017
244017,/,0.772,N,244295
244295,N,0.881,f,244612
244612,f,0.867,f,244924
244924,f,0.700,f,245176
245176,f,0.786,/,245459
245459,/,0.825,/,245756
245756,/,0.833,/,246056
246056,/,0.819,/,246351
246351,/,0.869,/,246664
246664,/,0.817,/,246958
246958,/,0.761,/,247232
247232,/,0.781,/,247513
247513,/,0.733,N,247777
247777,N,0.850,f,248083
248083,f,0.903,f,248408
248408,f,0.767,f,248684
248684,f,0.839,/,248986
248986,/,0.783,/,249268
249268,/,0.786,/,249551
249551,/,0.792,/,249836
249836,/,0.831,/,250135
250135,/,0.819,/,250430
250430,/,0.822,/,250726
250726,/,0.864,/,251037
251037,/,0.794,f,251323
251323,f,0.686,N,251570
251570,N,0.847,f,251875
251875,f,0.772,f,252153
252153,f,0.825,f,252450
252450,f,0.825,/,252747
252747,/,0.856,/,253055
253055,/,0.836,/,253356
253356,/,0.778,/,253636
253636,/,0.783,/,253918
253918,/,0.794,/,254204
254204,/,0.825,/,254501
254501,/,0.814,/,254794
254794,/,0.822,f,255090
255090,f,0.881,f,255407
255407,f,0.836,f,255708
255708,f,0.722,f,255968
255968,f,0.792,/,256253
256253,/,0.811,/,256545
256545,/,0.819,/,256840
256840,/,0.822,/,257136
257136,/,0.869,/,257449
257449,/,0.817,/,257743
257743,/,0.764,/,258018
258018,/,0.772,f,258296
258296,f,0.825,f,258593
258593,f,0.806,f,258883
258883,f,0.825,/,259180
259180,/,0.867,/,259492
259492,/,0.828,/,259790
259790,/,0.783,/,260072
260072,/,0.781,/,260353
260353,/,0.781,/,260634
260634,/,0.825,/,260931
260931,/,0.817,f,261225
261225,f,0.719,N,261484
261484,N,0.900,/,261808
261808,/,0.797,/,262095
262095,/,0.778,/,262375
262375,/,0.789,/,262659
262659,/,0.814,/,262952
262952,/,0.808,/,263243
263243,/,0.822,/,263539
263539,/,0.864,f,263850
263850,f,0.797,f,264137
264137,f,0.825,f,264434
264434,f,0.739,f,264700
264700,f,0.811,/,264992
264992,/,0.814,/,265285
265285,/,0.814,/,265578
265578,/,0.864,/,265889
265889,/,0.844,/,266193
266193,/,0.789,/,266477
266477,/,0.783,/,266759
266759,/,0.786,/,267042
267042,/,0.789,f,267326
267326,f,0.814,f,267619
267619,f,0.900,f,267943
267943,f,0.808,f,268234
268234,f,0.797,f,268521
268521,f,0.794,/,268807
268807,/,0.783,/,269089
269089,/,0.817,/,269383
269383,/,0.803,/,269672
269672,/,0.817,/,269966
269966,/,0.881,/,270283
270283,/,0.819,/,270578
270578,/,0.772,/,270856
270856,/,0.697,N,271107
271107,N,0.828,f,271405
271405,f,0.825,f,271702
271702,f,0.847,f,272007
272007,f,0.808,f,272298
272298,f,0.836,f,272599
272599,f,0.800,/,272887
272887,/,0.783,/,273169
273169,/,0.781,/,273450
273450,/,0.811,/,273742
273742,/,0.814,/,274035
274035,/,0.842,/,274338
274338,/,0.856,/,274646
274646,/,0.808,/,274937
274937,/,0.731,N,275200
275200,N,0.806,f,275490
275490,f,0.875,f,275805
275805,f,0.744,f,276073
276073,f,0.819,/,276368
276368,/,0.869,/,276681
276681,/,0.822,/,276977
276977,/,0.781,/,277258
277258,/,0.783,/,277540
277540,/,0.803,/,277829
277829,/,0.800,/,278117
278117,/,0.800,f,278405
278405,f,0.867,f,278717
278717,f,0.908,f,279044
279044,f,0.736,/,279309
279309,/,0.794,/,279595
279595,/,0.786,/,279878
279878,/,0.797,/,280165
280165,/,0.800,/,280453
280453,/,0.842,/,280756
280756,/,0.856,/,281064
281064,/,0.811,f,281356
281356,f,0.803,f,281645
281645,f,0.786,f,281928
281928,f,0.814,/,282221
282221,/,0.797,/,282508
282508,/,0.808,/,282799
282799,/,0.881,/,283116
283116,/,0.833,/,283416
283416,/,0.775,/,283695
283695,/,0.786,/,283978
283978,/,0.806,f,284268
284268,f,0.800,f,284556
284556,f,0.789,f,284840
284840,f,0.881,/,285157
285157,/,0.844,/,285461
285461,/,0.806,/,285751
285751,/,0.789,/,286035
286035,/,0.786,/,286318
286318,/,0.800,/,286606
286606,/,0.792,/,286891
286891,/,0.833,f,287191
287191,f,0.892,f,287512
287512,f,0.778,f,287792
287792,f,0.811,/,288084
288084,/,0.786,/,288367
288367,/,0.800,/,288655
288655,/,0.792,/,288940
288940,/,0.811,/,289232
289232,/,0.875,/,289547
