t0,b0,t1,b1,sec
188.689,/,0.894,/,189.583
189.583,/,0.867,/,190.450
190.450,/,0.831,/,191.281
191.281,/,0.814,/,192.094
192.094,/,0.833,/,192.928
192.928,/,0.858,/,193.786
193.786,/,0.892,/,194.678
194.678,/,0.869,/,195.547
195.547,/,0.856,/,196.403
196.403,/,0.842,/,197.244
197.244,/,0.831,/,198.075
198.075,/,0.828,/,198.903
198.903,/,0.833,/,199.736
199.736,/,0.878,/,200.614
200.614,/,0.875,/,201.489
201.489,/,0.878,/,202.367
202.367,/,0.836,/,203.203
203.203,/,0.817,/,204.019
204.019,/,0.831,/,204.850
204.850,/,0.869,/,205.719
205.719,/,0.875,/,206.594
206.594,/,0.864,/,207.458
207.458,/,0.872,/,208.331
208.331,/,0.831,/,209.161
209.161,/,0.831,/,209.992
209.992,/,0.819,/,210.811
210.811,/,0.833,/,211.644
211.644,/,0.872,/,212.517
212.517,/,0.908,/,213.425
213.425,/,0.867,/,214.292
214.292,/,0.833,/,215.125
215.125,/,0.822,/,215.947
215.947,/,0.817,/,216.764
216.764,/,0.856,/,217.619
217.619,/,0.867,/,218.486
218.486,/,0.867,/,219.353
219.353,/,0.872,/,220.225
220.225,/,0.864,/,221.089
221.089,/,0.817,/,221.906
221.906,/,0.808,/,222.714
222.714,/,0.839,/,223.553
223.553,/,0.864,/,224.417
224.417,/,0.894,/,225.311
225.311,/,0.878,/,226.189
226.189,/,0.847,/,227.036
227.036,/,0.819,/,227.856
227.856,/,0.842,/,228.697
228.697,/,0.839,/,229.536
229.536,/,0.853,/,230.389
230.389,/,0.878,/,231.267
231.267,/,0.861,/,232.128
232.128,/,0.856,/,232.983
232.983,/,0.833,/,233.817
233.817,/,0.819,/,234.636
234.636,/,0.825,/,235.461
235.461,/,0.894,/,236.356
236.356,/,0.886,/,237.242
237.242,/,0.856,/,238.097
238.097,/,0.847,/,238.944
238.944,/,0.817,/,239.761
239.761,/,0.831,/,240.592
240.592,/,0.844,/,241.436
241.436,/,0.861,/,242.297
242.297,/,0.864,/,243.161
243.161,/,0.894,/,244.056
244.056,/,0.842,/,244.897
244.897,/,0.814,/,245.711
245.711,/,0.822,/,246.533
246.533,/,0.833,/,247.367
247.367,/,0.878,/,248.244
248.244,/,0.894,/,249.139
249.139,/,0.872,/,250.011
250.011,/,0.836,/,250.847
250.847,/,0.836,/,251.683
251.683,/,0.825,/,252.508
252.508,/,0.828,/,253.336
253.336,/,0.853,/,254.189
254.189,/,0.878,/,255.067
255.067,/,0.883,/,255.950
255.950,/,0.864,/,256.814
256.814,/,0.825,/,257.639
257.639,/,0.808,/,258.447
258.447,/,0.850,/,259.297
259.297,/,0.678,V,259.975
259.975,V,0.944,/,260.919
260.919,/,0.858,/,261.778
261.778,/,0.861,/,262.639
262.639,/,0.828,/,263.467
263.467,/,0.831,/,264.297
264.297,/,0.819,/,265.117
265.117,/,0.839,/,265.956
265.956,/,0.883,/,266.839
266.839,/,0.900,/,267.739
267.739,/,0.861,/,268.600
268.600,/,0.819,/,269.419
269.419,/,0.825,/,270.244
270.244,/,0.828,/,271.072
271.072,/,0.861,/,271.933
271.933,/,0.875,/,272.808
272.808,/,0.872,/,273.681
273.681,/,0.856,/,274.536
274.536,/,0.853,/,275.389
275.389,/,0.819,/,276.208
276.208,/,0.814,/,277.022
277.022,/,0.844,/,277.867
277.867,/,0.872,/,278.739
278.739,/,0.894,/,279.633
279.633,/,0.867,/,280.500
280.500,/,0.839,/,281.339
281.339,/,0.814,/,282.153
282.153,/,0.853,/,283.006
283.006,/,0.847,/,283.853
283.853,/,0.864,/,284.717
284.717,/,0.869,/,285.586
285.586,/,0.864,/,286.450
286.450,/,0.839,/,287.289
287.289,/,0.839,/,288.128
288.128,/,0.822,/,288.950
288.950,/,0.831,/,289.781
289.781,/,0.894,/,290.675
290.675,/,0.886,/,291.561
291.561,/,0.864,/,292.425
292.425,/,0.825,/,293.250
293.250,/,0.825,/,294.075
294.075,/,0.831,/,294.906
294.906,/,0.861,/,295.767
295.767,/,0.867,/,296.633
296.633,/,0.864,/,297.497
297.497,/,0.875,/,298.372
298.372,/,0.844,/,299.217
299.217,/,0.819,/,300.036
300.036,/,0.817,/,300.853
300.853,/,0.853,/,301.706
301.706,/,0.878,/,302.583
302.583,/,0.892,/,303.475
303.475,/,0.867,/,304.342
304.342,/,0.831,/,305.172
305.172,/,0.825,/,305.997
305.997,/,0.839,/,306.836
306.836,/,0.847,/,307.683
307.683,/,0.858,/,308.542
308.542,/,0.881,/,309.422
309.422,/,0.864,/,310.286
310.286,/,0.847,/,311.133
311.133,/,0.825,/,311.958
311.958,/,0.819,/,312.778
312.778,/,0.839,/,313.617
313.617,/,0.906,/,314.522
314.522,/,0.883,/,315.406
315.406,/,0.853,/,316.258
316.258,/,0.842,/,317.100
317.100,/,0.814,/,317.914
317.914,/,0.836,/,318.750
318.750,/,0.844,/,319.594
319.594,/,0.864,/,320.458
320.458,/,0.872,/,321.331
321.331,/,0.897,/,322.228
322.228,/,0.839,/,323.067
323.067,/,0.811,/,323.878
323.878,/,0.825,/,324.703
324.703,/,0.836,/,325.539
325.539,/,0.883,/,326.422
326.422,/,0.883,/,327.306
327.306,/,0.867,/,328.172
328.172,/,0.839,/,329.011
329.011,/,0.844,/,329.856
329.856,/,0.819,/,330.675
330.675,/,0.825,/,331.500
331.500,/,0.864,/,332.364
332.364,/,0.875,/,333.239
333.239,/,0.878,/,334.117
334.117,/,0.858,/,334.975
334.975,/,0.828,/,335.803
335.803,/,0.814,/,336.617
336.617,/,0.856,/,337.472
337.472,/,0.872,/,338.344
338.344,/,0.867,/,339.211
339.211,/,0.869,/,340.081
340.081,/,0.844,/,340.925
340.925,/,0.828,/,341.753
341.753,/,0.836,/,342.589
342.589,/,0.831,/,343.419
343.419,/,0.850,/,344.269
344.269,/,0.900,/,345.169
345.169,/,0.875,/,346.044
346.044,/,0.842,/,346.886
346.886,/,0.822,/,347.708
347.708,/,0.819,/,348.528
348.528,/,0.844,/,349.372
349.372,/,0.878,/,350.250
350.250,/,0.875,/,351.125
351.125,/,0.856,/,351.981
351.981,/,0.864,/,352.844
352.844,/,0.828,/,353.672
353.672,/,0.817,/,354.489
354.489,/,0.822,/,355.311
355.311,/,0.861,/,356.172
356.172,/,0.892,/,357.064
357.064,/,0.889,/,357.953
357.953,/,0.850,/,358.803
358.803,/,0.817,/,359.619
359.619,/,0.833,/,360.453
360.453,/,0.839,/,361.292
361.292,/,0.858,/,362.150
362.150,/,0.872,/,363.022
363.022,/,0.872,/,363.894
363.894,/,0.856,/,364.750
364.750,/,0.842,/,365.592
365.592,/,0.817,/,366.408
366.408,/,0.814,/,367.222
367.222,/,0.867,/,368.089
368.089,/,0.900,/,368.989
368.989,/,0.881,/,369.869
369.869,/,0.842,/,370.711
370.711,/,0.833,/,371.544
371.544,/,0.822,/,372.367
372.367,/,0.844,/,373.211
373.211,/,0.844,/,374.056
374.056,/,0.864,/,374.919
374.919,/,0.889,/,375.808
375.808,/,0.872,/,376.681
376.681,/,0.828,/,377.508
377.508,/,0.808,/,378.317
378.317,/,0.831,/,379.147
379.147,/,0.853,/,380.000
380.000,/,0.897,/,380.897
380.897,/,0.875,/,381.772
381.772,/,0.850,/,382.622
382.622,/,0.825,/,383.447
383.447,/,0.844,/,384.292
384.292,/,0.831,/,385.122
385.122,/,0.836,/,385.958
385.958,/,0.875,/,386.833
386.833,/,0.869,/,387.703
387.703,/,0.864,/,388.567
388.567,/,0.836,/,389.403
389.403,/,0.825,/,390.228
390.228,/,0.822,/,391.050
391.050,/,0.881,/,391.931
391.931,/,0.881,/,392.811
392.811,/,0.861,/,393.672
393.672,/,0.858,/,394.531
394.531,/,0.828,/,395.358
395.358,/,0.828,/,396.186
396.186,/,0.844,/,397.031
397.031,/,0.847,/,397.878
397.878,/,0.858,/,398.736
398.736,/,0.897,/,399.633
399.633,/,0.864,/,400.497
400.497,/,0.831,/,401.328
401.328,/,0.811,/,402.139
402.139,/,0.833,/,402.972
402.972,/,0.858,/,403.831
403.831,/,0.889,/,404.719
404.719,/,0.872,/,405.592
405.592,/,0.847,/,406.439
406.439,/,0.844,/,407.283
407.283,/,0.828,/,408.111
408.111,/,0.825,/,408.936
408.936,/,0.833,/,409.769
409.769,/,0.881,/,410.650
410.650,/,0.883,/,411.533
411.533,/,0.875,/,412.408
412.408,/,0.833,/,413.242
413.242,/,0.817,/,414.058
414.058,/,0.833,/,414.892
414.892,/,0.864,/,415.756
415.756,/,0.878,/,416.633
416.633,/,0.864,/,417.497
417.497,/,0.869,/,418.367
418.367,/,0.831,/,419.197
419.197,/,0.831,/,420.028
420.028,/,0.825,/,420.853
420.853,/,0.836,/,421.689
421.689,/,0.875,/,422.564
422.564,/,0.908,/,423.472
423.472,/,0.872,/,424.344
424.344,/,0.825,/,425.169
425.169,/,0.825,/,425.994
425.994,/,0.819,/,426.814
426.814,/,0.858,/,427.672
427.672,/,0.867,/,428.539
428.539,/,0.872,/,429.411
429.411,/,0.864,/,430.275
430.275,/,0.864,/,431.139
431.139,/,0.819,/,431.958
431.958,/,0.811,/,432.769
432.769,/,0.842,/,433.611
433.611,/,0.867,/,434.478
434.478,/,0.894,/,435.372
435.372,/,0.872,/,436.244
436.244,/,0.839,/,437.083
437.083,/,0.819,/,437.903
437.903,/,0.844,/,438.747
438.747,/,0.839,/,439.586
439.586,/,0.856,/,440.442
440.442,/,0.875,/,441.317
441.317,/,0.867,/,442.183
442.183,/,0.850,/,443.033
443.033,/,0.828,/,443.861
443.861,/,0.825,/,444.686
444.686,/,0.831,/,445.517
445.517,/,0.897,/,446.414
446.414,/,0.881,/,447.294
447.294,/,0.858,/,448.153
448.153,/,0.844,/,448.997
448.997,/,0.814,/,449.811
449.811,/,0.833,/,450.644
450.644,/,0.853,/,451.497
451.497,/,0.858,/,452.356
452.356,/,0.867,/,453.222
453.222,/,0.894,/,454.117
454.117,/,0.844,/,454.961
454.961,/,0.811,/,455.772
455.772,/,0.819,/,456.592
456.592,/,0.836,/,457.428
457.428,/,0.878,/,458.306
458.306,/,0.892,/,459.197
459.197,/,0.867,/,460.064
460.064,/,0.833,/,460.897
460.897,/,0.844,/,461.742
461.742,/,0.819,/,462.561
462.561,/,0.822,/,463.383
463.383,/,0.861,/,464.244
464.244,/,0.881,/,465.125
465.125,/,0.878,/,466.003
466.003,/,0.861,/,466.864
466.864,/,0.825,/,467.689
467.689,/,0.814,/,468.503
468.503,/,0.853,/,469.356
469.356,/,0.869,/,470.225
470.225,/,0.872,/,471.097
471.097,/,0.867,/,471.964
471.964,/,0.847,/,472.811
472.811,/,0.833,/,473.644
473.644,/,0.836,/,474.481
474.481,/,0.825,/,475.306
475.306,/,0.844,/,476.150
476.150,/,0.897,/,477.047
477.047,/,0.883,/,477.931
477.931,/,0.850,/,478.781
478.781,/,0.819,/,479.600
479.600,/,0.825,/,480.425
480.425,/,0.836,/,481.261
481.261,/,0.878,/,482.139
482.139,/,0.867,/,483.006
483.006,/,0.861,/,483.867
483.867,/,0.869,/,484.736
484.736,/,0.833,/,485.569
485.569,/,0.819,/,486.389
486.389,/,0.817,/,487.206
487.206,/,0.861,/,488.067
488.067,/,0.886,/,488.953
488.953,/,0.886,/,489.839
489.839,/,0.850,/,490.689
490.689,/,0.819,/,491.508
491.508,/,0.828,/,492.336
492.336,/,0.847,/,493.183
493.183,/,0.856,/,494.039
494.039,/,0.867,/,494.906
494.906,/,0.881,/,495.786
495.786,/,0.847,/,496.633
496.633,/,0.839,/,497.472
497.472,/,0.819,/,498.292
498.292,/,0.828,/,499.119
499.119,/,0.853,/,499.972
499.972,/,0.906,/,500.878
500.878,/,0.881,/,501.758
501.758,/,0.844,/,502.603
502.603,/,0.831,/,503.433
503.433,/,0.814,/,504.247
504.247,/,0.844,/,505.092
505.092,/,0.728,V,505.819
505.819,V,0.925,/,506.744
506.744,/,0.872,/,507.617
507.617,/,0.878,/,508.494
508.494,/,0.831,/,509.325
509.325,/,0.808,/,510.133
510.133,/,0.822,/,510.956
510.956,/,0.850,/,511.806
511.806,/,0.889,/,512.694
512.694,/,0.889,/,513.583
513.583,/,0.864,/,514.447
514.447,/,0.822,/,515.269
515.269,/,0.836,/,516.106
516.106,/,0.828,/,516.933
516.933,/,0.842,/,517.775
517.775,/,0.864,/,518.639
518.639,/,0.883,/,519.522
519.522,/,0.869,/,520.392
520.392,/,0.850,/,521.242
521.242,/,0.817,/,522.058
522.058,/,0.814,/,522.872
522.872,/,0.864,/,523.736
523.736,/,0.889,/,524.625
524.625,/,0.878,/,525.503
525.503,/,0.856,/,526.358
526.358,/,0.839,/,527.197
527.197,/,0.819,/,528.017
528.017,/,0.839,/,528.856
528.856,/,0.839,/,529.694
529.694,/,0.858,/,530.553
530.553,/,0.886,/,531.439
531.439,/,0.883,/,532.322
532.322,/,0.839,/,533.161
533.161,/,0.811,/,533.972
533.972,/,0.833,/,534.806
534.806,/,0.847,/,535.653
535.653,/,0.886,/,536.539
536.539,/,0.869,/,537.408
537.408,/,0.858,/,538.267
538.267,/,0.847,/,539.114
539.114,/,0.839,/,539.953
539.953,/,0.825,/,540.778
540.778,/,0.828,/,541.606
541.606,/,0.872,/,542.478
542.478,/,0.875,/,543.353
543.353,/,0.875,/,544.228
544.228,/,0.839,/,545.067
545.067,/,0.822,/,545.889
545.889,/,0.828,/,546.717
546.717,/,0.867,/,547.583
547.583,/,0.869,/,548.453
548.453,/,0.864,/,549.317
549.317,/,0.872,/,550.189
550.189,/,0.833,/,551.022
551.022,/,0.828,/,551.850
551.850,/,0.825,/,552.675
552.675,/,0.836,/,553.511
553.511,/,0.864,/,554.375
554.375,/,0.908,/,555.283
555.283,/,0.869,/,556.153
556.153,/,0.839,/,556.992
556.992,/,0.822,/,557.814
557.814,/,0.817,/,558.631
558.631,/,0.853,/,559.483
559.483,/,0.867,/,560.350
560.350,/,0.872,/,561.222
561.222,/,0.869,/,562.092
562.092,/,0.864,/,562.956
562.956,/,0.825,/,563.781
563.781,/,0.806,/,564.586
564.586,/,0.831,/,565.417
565.417,/,0.867,/,566.283
566.283,/,0.894,/,567.178
567.178,/,0.872,/,568.050
568.050,/,0.850,/,568.900
568.900,/,0.819,/,569.719
569.719,/,0.844,/,570.564
570.564,/,0.833,/,571.397
571.397,/,0.850,/,572.247
572.247,/,0.875,/,573.122
573.122,/,0.867,/,573.989
573.989,/,0.858,/,574.847
574.847,/,0.828,/,575.675
575.675,/,0.819,/,576.494
576.494,/,0.825,/,577.319
577.319,/,0.894,/,578.214
578.214,/,0.886,/,579.100
579.100,/,0.858,/,579.958
579.958,/,0.853,/,580.811
580.811,/,0.817,/,581.628
581.628,/,0.833,/,582.461
582.461,/,0.839,/,583.300
583.300,/,0.856,/,584.156
584.156,/,0.869,/,585.025
585.025,/,0.900,/,585.925
585.925,/,0.850,/,586.775
586.775,/,0.819,/,587.594
587.594,/,0.819,/,588.414
588.414,/,0.828,/,589.242
589.242,/,0.875,/,590.117
590.117,/,0.894,/,591.011
591.011,/,0.867,/,591.878
591.878,/,0.619,V,592.497
592.497,V,0.911,/,593.408
593.408,/,0.828,/,594.236
594.236,/,0.825,/,595.061
595.061,/,0.839,/,595.900
595.900,/,0.878,/,596.778
596.778,/,0.883,/,597.661
597.661,/,0.869,/,598.531
598.531,/,0.825,/,599.356
599.356,/,0.814,/,600.169
600.169,/,0.842,/,601.011
601.011,/,0.867,/,601.878
601.878,/,0.872,/,602.750
602.750,/,0.867,/,603.617
603.617,/,0.867,/,604.483
604.483,/,0.828,/,605.311
605.311,/,0.828,/,606.139
606.139,/,0.825,/,606.964
606.964,/,0.839,/,607.803
607.803,/,0.881,/,608.683
608.683,/,0.900,/,609.583
609.583,/,0.864,/,610.447
610.447,/,0.825,/,611.272
611.272,/,0.822,/,612.094
612.094,/,0.822,/,612.917
612.917,/,0.864,/,613.781
613.781,/,0.878,/,614.658
614.658,/,0.650,V,615.308
615.308,V,0.919,/,616.228
616.228,/,0.858,/,617.086
617.086,/,0.817,/,617.903
617.903,/,0.814,/,618.717
618.717,/,0.831,/,619.547
619.547,/,0.869,/,620.417
620.417,/,0.892,/,621.308
621.308,/,0.883,/,622.192
622.192,/,0.844,/,623.036
623.036,/,0.811,/,623.847
623.847,/,0.839,/,624.686
624.686,/,0.844,/,625.531
625.531,/,0.861,/,626.392
626.392,/,0.872,/,627.264
627.264,/,0.869,/,628.133
628.133,/,0.850,/,628.983
628.983,/,0.833,/,629.817
629.817,/,0.814,/,630.631
630.631,/,0.828,/,631.458
631.458,/,0.883,/,632.342
632.342,/,0.894,/,633.236
633.236,/,0.875,/,634.111
634.111,/,0.833,/,634.944
634.944,/,0.831,/,635.775
635.775,/,0.825,/,636.600
636.600,/,0.850,/,637.450
637.450,/,0.861,/,638.311
638.311,/,0.867,/,639.178
639.178,/,0.875,/,640.053
640.053,/,0.864,/,640.917
640.917,/,0.828,/,641.744
641.744,/,0.811,/,642.556
642.556,/,0.836,/,643.392
643.392,/,0.872,/,644.264
644.264,/,0.897,/,645.161
645.161,/,0.867,/,646.028
646.028,/,0.839,/,646.867
646.867,/,0.833,/,647.700
647.700,/,0.839,/,648.539
648.539,/,0.836,/,649.375
649.375,/,0.847,/,650.222
650.222,/,0.881,/,651.103
651.103,/,0.867,/,651.969
651.969,/,0.858,/,652.828
652.828,/,0.822,/,653.650
653.650,/,0.817,/,654.467
654.467,/,0.836,/,655.303
655.303,/,0.892,/,656.194
656.194,/,0.883,/,657.078
657.078,/,0.861,/,657.939
657.939,/,0.850,/,658.789
658.789,/,0.819,/,659.608
659.608,/,0.828,/,660.436
660.436,/,0.833,/,661.269
661.269,/,0.856,/,662.125
662.125,/,0.878,/,663.003
663.003,/,0.900,/,663.903
663.903,/,0.850,/,664.753
664.753,/,0.819,/,665.572
665.572,/,0.822,/,666.394
666.394,/,0.828,/,667.222
667.222,/,0.875,/,668.097
668.097,/,0.886,/,668.983
668.983,/,0.867,/,669.850
669.850,/,0.847,/,670.697
670.697,/,0.847,/,671.544
671.544,/,0.822,/,672.367
672.367,/,0.814,/,673.181
673.181,/,0.853,/,674.033
674.033,/,0.875,/,674.908
674.908,/,0.889,/,675.797
675.797,/,0.858,/,676.656
676.656,/,0.831,/,677.486
677.486,/,0.817,/,678.303
678.303,/,0.853,/,679.156
679.156,/,0.858,/,680.014
680.014,/,0.861,/,680.875
680.875,/,0.872,/,681.747
681.747,/,0.853,/,682.600
682.600,/,0.839,/,683.439
683.439,/,0.828,/,684.267
684.267,/,0.825,/,685.092
685.092,/,0.844,/,685.936
685.936,/,0.903,/,686.839
686.839,/,0.881,/,687.719
687.719,/,0.850,/,688.569
688.569,/,0.831,/,689.400
689.400,/,0.817,/,690.217
690.217,/,0.842,/,691.058
691.058,/,0.858,/,691.917
691.917,/,0.875,/,692.792
692.792,/,0.864,/,693.656
693.656,/,0.881,/,694.536
694.536,/,0.831,/,695.367
695.367,/,0.814,/,696.181
696.181,/,0.819,/,697.000
697.000,/,0.847,/,697.847
697.847,/,0.892,/,698.739
698.739,/,0.894,/,699.633
699.633,/,0.856,/,700.489
700.489,/,0.822,/,701.311
701.311,/,0.839,/,702.150
702.150,/,0.833,/,702.983
702.983,/,0.842,/,703.825
703.825,/,0.867,/,704.692
704.692,/,0.875,/,705.567
705.567,/,0.869,/,706.436
706.436,/,0.842,/,707.278
707.278,/,0.817,/,708.094
708.094,/,0.814,/,708.908
708.908,/,0.864,/,709.772
709.772,/,0.889,/,710.661
710.661,/,0.875,/,711.536
711.536,/,0.858,/,712.394
712.394,/,0.839,/,713.233
713.233,/,0.819,/,714.053
714.053,/,0.839,/,714.892
714.892,/,0.844,/,715.736
715.736,/,0.858,/,716.594
716.594,/,0.886,/,717.481
717.481,/,0.878,/,718.358
718.358,/,0.836,/,719.194
719.194,/,0.814,/,720.008
720.008,/,0.831,/,720.839
720.839,/,0.844,/,721.683
721.683,/,0.892,/,722.575
722.575,/,0.878,/,723.453
723.453,/,0.861,/,724.314
724.314,/,0.836,/,725.150
725.150,/,0.839,/,725.989
725.989,/,0.828,/,726.817
726.817,/,0.822,/,727.639
727.639,/,0.869,/,728.508
728.508,/,0.875,/,729.383
729.383,/,0.881,/,730.264
730.264,/,0.839,/,731.103
731.103,/,0.822,/,731.925
731.925,/,0.819,/,732.744
732.744,/,0.869,/,733.614
733.614,/,0.872,/,734.486
734.486,/,0.864,/,735.350
735.350,/,0.872,/,736.222
736.222,/,0.836,/,737.058
737.058,/,0.828,/,737.886
737.886,/,0.833,/,738.719
738.719,/,0.842,/,739.561
739.561,/,0.858,/,740.419
740.419,/,0.894,/,741.314
741.314,/,0.878,/,742.192
